geo_id,deped_id,school_name
NIG-044278,,Lea Pri Sch Kurmin Baba
NIG-044279,,LGEA Primary School
NIG-044280,,ZAGGA MODEL PRIMARY SCHOOL
NIG-044281,,U.B.E Kurmin Taba
NIG-044282,,LEA
NIG-044283,,LGEA PRIM SCH.AKPAKPA
NIG-044284,,Gada normadic
NIG-044285,,Umuoru Comprehensive Secondary School
NIG-044286,,Govt Sec Sch Ariko
NIG-044287,,Irshadusubiyan
NIG-044288,,DOVE NUR/PRY SCHOOL
NIG-044289,,Madarasatul Zuhurul Nurul Islam
NIG-044290,,Nomadic Pri Sch Wuro Yakubu
NIG-044291,,Ube Primary School Ngarfi
NIG-044292,,Lea I Jaban Kogo
NIG-044293,,Junior Academic
NIG-044294,,Kings Primary School Gidan Busa
NIG-044295,,"COMMUNITY PRIMARY SCHOOL, EKPUGRINYA "
NIG-044296,,Lea Prim Sch Katuru
NIG-044297,,Nomadic Nasarawa
NIG-044298,,Kanwa Gabas Primary School
NIG-044299,,U.B.E Pri. Sch. Pangyada
NIG-044300,,U.B.E Sabon Gida
NIG-044301,,U.B.E Pri Sch Ung Alhaji
NIG-044302,,UBE PRY SCH ANG.LALI
NIG-044303,,UNUGBROGODO PRIMARY SCHOOL
NIG-044304,,Ube Primary School Bonjock
NIG-044305,,Model pri sch Raka
NIG-044306,,Mkpuma Community School
NIG-044307,,Nomadic Wuro Ya'U
NIG-044308,,L.G.E.A Primary School Anfani
NIG-044309,,Community Primary school II Araromi Ogbere
NIG-044310,,Ube Nomadic Wuro Adamu
NIG-044311,,Misbahuddinin Islamic Sch Azara
NIG-044312,,Trinity nusery primary school basilica of the most holy trinity onitsha
NIG-044313,,Gf
NIG-044314,,L.G.E.A primary school Babu Hanya.
NIG-044315,,Comm. Central Sch.Elelem
NIG-044316,,Lgea Prim Sch. Gyani
NIG-044317,,Ube Prim Sch Kurmin Iya
NIG-044318,,GIDAN SHARU PRIMARY SCHOOL
NIG-044319,,Nomadic
NIG-044320,,L.G.E.A Pri. Sch. Gantan
NIG-044321,,Harrobs Private School
NIG-044322,,Lgea Prim Sch.Ii. Kachia Urban
NIG-044323,,Gss Kwaturu
NIG-044324,,Chitte primary school
NIG-044325,,Lea Prim. Sch Katul Gida
NIG-044326,,Ube Prim Sch Kisam
NIG-044327,,L.G.E.A Pri.Sch.Jija
NIG-044328,,LGEA PRIM. SCH.
NIG-044329,,Ube Kwakware
NIG-044330,,"Anwarul Islam, Kwantaro Kachia"
NIG-044331,,Galwi Sch
NIG-044332,,Afogba Primary School
NIG-044333,,LGEA Pri. School Ogobo
NIG-044334,,"KAMALUDDEEN ISLAMIYYA NURSERY, PRIMARY AND SECONDARY SCHOOLS."
NIG-044335,,Ube Gidan Zango
NIG-044336,,U.B.E Pri. Sch. Katon-Kasa
NIG-044337,,Unguwar Sarkin Baka Primary School
NIG-044338,,Standard Nursery and Primary School Yakawada
NIG-044339,,Model Primary Sch. G/ Tagwai
NIG-044340,,Ube Primary Sch. Lokoja
NIG-044341,,Basic Junior Secondary School
NIG-044342,,Gywasmen Nursery/ Primary Sch.
NIG-044343,,U.B.E Pri. Sch. Gidan Sani
NIG-044344,,gjss mubi 1
NIG-044345,,Nomadic Primary School Tudun Agebu
NIG-044346,,Government Day Junior Secondary School
NIG-044347,,Ube Ung. Akau
NIG-044348,,Lea Akwando
NIG-044349,,Lea Ung Jibril
NIG-044350,,LGEA SCHOOL
NIG-044351,,government handicraft center
NIG-044352,,Lgea Primary School Ungwan Tama
NIG-044353,,Oladam College Owukpa
NIG-044354,,Lea Kurml Gwaza
NIG-044355,,AMATO COMMUNITY SCHOOL
NIG-044356,,Islamic nursary and primary school
NIG-044357,,Lea Prim. Walijo
NIG-044358,,Ube Tsauni
NIG-044359,,Baiga Primary School
NIG-044360,,Mbaso ihie obeku community school
NIG-044361,,J.S.S.Nasa
NIG-044362,,"LGEA Primary School, Ikponyire"
NIG-044363,,St Lukes B Primary School
NIG-044364,,Lea Primary Sch Katambi
NIG-044365,,Ube Maikasuwa
NIG-044366,,
NIG-044367,,U.B.E Apele
NIG-044368,,GIRAI INTERNATIONAL ACADEMIC
NIG-044369,,Becko Standard nry and pry School
NIG-044370,,Munani Primary School
NIG-044371,,Dangana Nomardic School
NIG-044372,,L.G.E.A Ung Makama
NIG-044373,,Kuluki Primary School
NIG-044374,,L.E.A Sarahu
NIG-044375,,NKST Pri. Sch. Gbaun
NIG-044376,,Ube Tsohon Pini
NIG-044377,,Community School Umunam Imerienwe
NIG-044378,,GGSS Wasagu
NIG-044379,,All Nation Christian Assembly Demonstative School
NIG-044380,,Ogbe-afor primary school asaba
NIG-044381,,Ube Primary School Ekwaluwa
NIG-044382,,JUNIOR SECONDARY SCHOOL ACHILAFIYA
NIG-044383,,Sojourners Mission Academy
NIG-044384,,Garbe kanne primary sch
NIG-044385,,"BLGEA School, Sinakoto"
NIG-044386,,Charles Osueke Shepherd Model Primary And Nusuru School
NIG-044387,,NKWO-EMEKA PRIMARY SCHOOL
NIG-044388,,State School 2. Obelle
NIG-044389,,Ube Ungwan Pah 4
NIG-044390,,Loko Nur ll
NIG-044391,,Sule Islamiya Model Pri Sch
NIG-044392,,OLA OLU INTERNATIONAL ACADEMY
NIG-044393,,God s time nursery school
NIG-044394,,Danmorabo Primary School
NIG-044395,,L.E.A Kufai Gidan Tagwai
NIG-044396,,U.B.E Pri Sch Gidan Gyara 1
NIG-044397,,Eziama Central School
NIG-044398,,Central School 2 Nsukka
NIG-044399,,Ube Prim Sch. Gidan Jira
NIG-044400,,Lgea K/ Rimi
NIG-044401,,Gss kayi
NIG-044402,,"Shepherd Intl Nur/Primary School,Odo Erin"
NIG-044403,,Lea Prim Sch Ankol
NIG-044404,,LGA. PRI. SCH. AWUMI
NIG-044405,,Govt. Junior Sec. Sch.
NIG-044406,,Unguwar galadima primary school
NIG-044407,,LGEA Pry School Emododa
NIG-044408,,Lgea Prim. Sch. Antong
NIG-044409,,NKST Primary School Tiam
NIG-044410,,layi pri. school
NIG-044411,,Central primary sch Dimnanume
NIG-044412,,Ogiedi Prim.Sch.Elume
NIG-044413,,Sulen Garo Girls Islamiyya Primary School
NIG-044414,,Tabo primary school
NIG-044415,,GOVT SECONDARY SCH KALLAH
NIG-044416,,Danfodio Islamiyya
NIG-044417,,Audun Garo Primary School
NIG-044418,,N Y S C Nurdery
NIG-044419,,LGEA PRIM SCHOOL
NIG-044420,,Gabasawa Primary School
NIG-044421,,H/bango primary school
NIG-044422,,Primary school apawu kuri
NIG-044423,,Gss kabo
NIG-044424,,Goverment Girls Arabic Secondary School kabo
NIG-044425,,All saints nurs. Pri. Sch
NIG-044426,,Taka Lafiya Islamiyya Primary School
NIG-044427,,Julijons Foundation Secondary School 
NIG-044428,,COMMUNITY PRIMARY SCHOOL wasimi-odunwo
NIG-044429,,Gude Secondary School
NIG-044430,,Bentel nomadic primary school
NIG-044431,,"Community Secondary School,Otuokpoti"
NIG-044432,,Agalawa Primary School
NIG-044433,,LGEA Primary School;Okatokwe
NIG-044434,,Gude Islamiyya Primary School
NIG-044435,,Junior secondry school omido
NIG-044436,,Masanawa central Primary
NIG-044437,,KYASAN PRIMARY SCHOOL
NIG-044438,,Sabon Gwari primary school
NIG-044439,,LGEA Pry School Ohielewu
NIG-044440,,Wisdom  Secondary school
NIG-044441,,Husuren Kwari Islamiyya Primary School
NIG-044442,,SHAVOH PRIMARY SCHOOL
NIG-044443,,Sarigirin Islamiyya Primary School 
NIG-044444,,Caray Montessori School
NIG-044445,,LEA Pri.Sch. Labar
NIG-044446,,Kauyen Mahauta Islamiyya
NIG-044447,,Igwe community high school igwe okpo
NIG-044448,,Gozo primary School
NIG-044449,,Sunrise Academy
NIG-044450,,Gammo Islamiyya Primary School
NIG-044451,,"Nomadic Primary School, Umuokwa Amala"
NIG-044452,,Dugabau Central Primary School
NIG-044453,,Ctcc Vunch
NIG-044454,,Madarasatul Nurul Hudda Islamiyya
NIG-044455,,Caro Comprehensive College
NIG-044456,,Omorka primary school
NIG-044457,,Rijin maikofa Islamiyya Primary School
NIG-044458,,Immam tahfiz Islamiyya
NIG-044459,,Buta Islamiya Pri.
NIG-044460,,ASSASUL- QUR‘AN Academy
NIG-044461,,Rimi Islamiyya Primary School
NIG-044462,,Hauwade Bango Islamiyya Primary School
NIG-044463,,Gatta Islamiya primary school
NIG-044464,,Adeyeri/ Iyere comprehensive high school
NIG-044465,,Kibabal Nomadic Pri.
NIG-044466,,Kufya Model Primsry school
NIG-044467,,Amuzu Amaikoro Migrant Sschool
NIG-044468,,Baskore primary school
NIG-044469,,PRIME COLLEGE 
NIG-044470,,Kauyi Mahauta Islamiyya Primary
NIG-044471,,Ogwe Commprehensive Secondary School
NIG-044472,,Wutsawa Primary School
NIG-044473,,Tukwubi Islsmiyya Primary School
NIG-044474,,Rugar Jawo Primary School
NIG-044475,,Lgea Banjai
NIG-044476,,Husuren Dutse Primary School
NIG-044477,,GJSS
NIG-044478,,Kabo girls primary school
NIG-044479,,L GEA School Okwungaga Ugbokolo
NIG-044480,,Wuro doma primary school
NIG-044481,,Barigaji Islamiyya Primary School
NIG-044482,,Rugar Jawo Islamiyya School
NIG-044483,,Sarkin ya islamiyya
NIG-044484,,Kukardodo pri. Sch.
NIG-044485,,Valliant havillah
NIG-044486,,"L.G.E.A.primary school,okiyiri ukpa"
NIG-044487,,Disable Special Primary School Garo
NIG-044488,,UBE/JSS OMEPA SCHOOL
NIG-044489,,GJSS Dugabau
NIG-044490,,Danjar Primary School
NIG-044491,,"GDJSS,Gulak"
NIG-044492,,Koran Maje Islamiyya
NIG-044493,,"ECWA Secondary School,Ilupeju-Ijan Ekiti"
NIG-044494,,Katsalle islamiyya
NIG-044495,,Dugudawa Primary School
NIG-044496,,Godiya Central Primary School
NIG-044497,,Immam Malik Islamiyya
NIG-044498,,Sangame primary school
NIG-044499,,Sharifai primary school
NIG-044500,,Karangiya Primary School
NIG-044501,,Madarasatul Ihyaul Sunnah
NIG-044502,,Foundation bilingual
NIG-044503,,Baba memorial junior secondary school
NIG-044504,,Queen of peace primary school
NIG-044505,,Sule Galadima Primary School
NIG-044506,,"Comprehensive High School, Kutiang I"
NIG-044507,,L.g.e.a rogun
NIG-044508,,Hawaden Galadima
NIG-044509,,Wari Pri. Sch.
NIG-044510,,Gabasawa Islamiyya primary school
NIG-044511,,LEA Primary School Kagadama
NIG-044512,,Shuwaki Primary School
NIG-044513,,Rakwancan Primary School
NIG-044514,,Sabon Garin Alfa Islamiyya
NIG-044515,,Yerwa practising school
NIG-044516,,Mbadyuur Primary School
NIG-044517,,JUNIOR  SECONDARY SCHOOL MARMA
NIG-044518,,Shauno Islamiyya primary school
NIG-044519,,Sale Doka Islamiyya Primary School Garo
NIG-044520,,ISLAMIYYA &ARABIC PRIMARY   SCHOOL
NIG-044521,,Gadagau Primary School
NIG-044522,,ABU UMIRA ISLAMIC SCHOOL
NIG-044523,,Kanye Islamiyya Primary School
NIG-044524,,"Nurulhudu Islamiyya School, Karshi."
NIG-044525,,Gidan Gizo Islamiyya
NIG-044526,,Gwaja Islm. Schl.
NIG-044527,,LGEA SCHOOL ZANGO
NIG-044528,,Favu Primary School
NIG-044529,,Figi Pri. Sch.
NIG-044530,,Tabo Pri. SCH
NIG-044531,,Lea pri sch Bandung ganti
NIG-044532,,Balan Islamiyya Primary School
NIG-044533,,"Yaranduwa Pri. Sch
"
NIG-044534,,Gammo Central Primary School
NIG-044535,,St. Patrick Model Secondary School
NIG-044536,,Gozo Islamiyya Primary
NIG-044537,,ENEM COMM. SCH. OTOLO
NIG-044538,,Government Girld Secondary School
NIG-044539,,Rafawa Primary School
NIG-044540,,Tyabo Primary School
NIG-044541,,Figi Islsmiyya
NIG-044542,,WAKADAMA PRIMARY SCHOOL
NIG-044543,,Tofa Islamiyya Sch.
NIG-044544,,Mallam Gajere Centtal Primary School
NIG-044545,,Madaha pri. Sch.
NIG-044546,,LEA 2 gongvel kalong
NIG-044547,,Rugan Dawai Nomadic School
NIG-044548,,Walawar Garo Primary School
NIG-044549,,U/ Turaki
NIG-044550,,UBE Primary School Nasarawa Kuringa
NIG-044551,,Ido Bisa primary school
NIG-044552,,Kanyen Waja Primary School
NIG-044553,,Kanwa Pri. Schl.
NIG-044554,,OKPOKHUMI PRIMARY SCH.
NIG-044555,,Community Secondary School Ukopi
NIG-044556,,GJSS Balan
NIG-044557,,United Ube Junior Sec. Sch.
NIG-044558,,KLGEA Primary School Adena Kaiama
NIG-044559,,Kb Lgea Sch.
NIG-044560,,Redeemerâs international school
NIG-044561,,Leso- rond High School
NIG-044562,,United No. 1 Kblgea Ayede
NIG-044563,,Ube Jss Ike Bunu
NIG-044564,,Immanuel 2 L G A Primary School
NIG-044565,,Umrabs School
NIG-044566,,Kb Lgea Prim. Sch.
NIG-044567,,Tarsha Gambo Primary Sch
NIG-044568,,St.Joseph Cac School 1
NIG-044569,,Lamba Bakura Primary School
NIG-044570,,Fsp Kabba
NIG-044571,,L G E A School
NIG-044572,,Dayspring Christian Academy
NIG-044573,,Immanuel 1 Primary School
NIG-044574,,dumburu primary school
NIG-044575,,OSIKPO PRIMARY SCHOOL ABARRA_OBODO
NIG-044576,,St Andrew
NIG-044577,,Holy hill international Academy
NIG-044578,,Ube Junior School
NIG-044579,,Nasawara Primary School
NIG-044580,,Ta‘alimul nisa‘u
NIG-044581,,Dogon Karfe primary School
NIG-044582,,AKWA-IHEDI COMM CENTRAL SCHOOL
NIG-044583,,Kwangka primary sch
NIG-044584,,S . B .S.S. Kabba
NIG-044585,,Central School Afara
NIG-044586,,Kb Lgea School
NIG-044587,,"Q. I. C. Secondary Commercial School, Minya"
NIG-044588,,Bishop Mccalla Comp.High Sch.Kabba.
NIG-044589,,St. Monica'S College
NIG-044590,,Prospect Comprehensive College
NIG-044591,,K/B Lluke Primary School
NIG-044592,,Shubanul Islam LGEA Primary School
NIG-044593,,SAMEK COMMERCIAL COLLEGE
NIG-044594,,Kb Lgea Prim Sc
NIG-044595,,TUDUN WADA KUDU
NIG-044596,,Igbo Primary School
NIG-044597,,St. Baths No. 1
NIG-044598,,St. Baths No. 2
NIG-044599,,Glorious Vision
NIG-044600,,St Paul Primary Sch
NIG-044601,,Nuwanzurugi Primary School
NIG-044602,,ONU-IYI PRIMARY SCHOOL
NIG-044603,,Methodist Lgea Sch
NIG-044604,,Riyadul Rasul Islam School
NIG-044605,,Kajola Primary School
NIG-044606,,LGEA Primary School Anguwan Zubairu
NIG-044607,,Remawa Primary School
NIG-044608,,Demostration Ube Jss
NIG-044609,,Ube Okedayo
NIG-044610,,Ube Jss Odo-Ape Bunu
NIG-044611,,LGEA KURUMIM GORO SARKI
NIG-044612,,St Banabas Primary Sch
NIG-044613,,St. Andrew Ube Jss
NIG-044614,,St. Andrew No.3
NIG-044615,,United Prim. School
NIG-044616,,Government Day sec  school
NIG-044617,,Ayobami Nursery & Primary
NIG-044618,,UBE Junior Secondary School Azaibo
NIG-044619,,All Saint Prim. Sch. No1
NIG-044620,,"ADS Comprehensive College,Saki"
NIG-044621,,Sahabi dange primary school
NIG-044622,,Ube Jss Egbeda
NIG-044623,,zeringo primary school
NIG-044624,,St.Peter School Okedayo
NIG-044625,,U B E Iluke
NIG-044626,,St Mary Prim. Sch. No 4
NIG-044627,,U .B .E
NIG-044628,,St Mary Ube Junior Sec. School
NIG-044629,,Kb Lgea School
NIG-044630,,UBE primary School Ung Damisa
NIG-044631,,St. Mary Prim.School No1
NIG-044632,,Bargu Central Primary School
NIG-044633,,Oloruntobi Nursery/Primary School
NIG-044634,,U B E Jss
NIG-044635,,Demstration Sch. No2
NIG-044636,,U B E Jss Ayetoro Kiri
NIG-044637,,Demostration Sch. N0 1
NIG-044638,,Ube Junior Sec. School
NIG-044639,,Assemblies of God Secondary School
NIG-044640,,Junior Secondary Shool Shaku
NIG-044641,,St james primary school
NIG-044642,,Baptis No. 2 Kabba
NIG-044643,,Ube Jss Ayede
NIG-044644,,L. E. A. Primary School kangang Gyel
NIG-044645,,LGEA Pri Sch Amnat
NIG-044646,,Geare primary shool
NIG-044647,,ST.PETER‘S PRI. SCH. BUKURU
NIG-044648,,UBE/JSS AGODU
NIG-044649,,GIMBA PRIMARY SCHOOL
NIG-044650,,Unguwar machi Tuwo
NIG-044651,,"Kadanya/Mainamaji Pry School,Kadanya"
NIG-044652,,LEA Prim. Sch. Dantou
NIG-044653,,G.S.S.S RANTYA
NIG-044654,,Elohim nur & pri sch
NIG-044655,,Nurilyakin Islamiyaa School
NIG-044656,,Idera Nur & Primary Sch
NIG-044657,,LEA primary school Vwang kogot
NIG-044658,,St Paul nry and pry school
NIG-044659,,Newlife High School
NIG-044660,,LEA SAN
NIG-044661,,"Baptist primary school,otun saki"
NIG-044662,,Corner Stone Accademy City Ministry
NIG-044663,,R.C.M LYOH GYEL
NIG-044664,,Aladura. Comprehensive high School
NIG-044665,,Turu
NIG-044666,,LEA Sch. Tachi Fwil
NIG-044667,,Akenzua Nursery/Primary School
NIG-044668,,L.E.A DASHE
NIG-044669,,Nurul Islam Kwankwaso Islamiyya Primary School
NIG-044670,,ST JARLATHS PILOT PRIMARY SCHOOL BUKURU
NIG-044671,,Obasanjo pri sch
NIG-044672,,LEA Dyenburuk
NIG-044673,,MODEL PRM.SCH.YANWARE
NIG-044674,,LEA Danchol Kuru
NIG-044675,,LEGA Primary Sch.
NIG-044676,,Abadina School 1
NIG-044677,,Lea primary school sot
NIG-044678,,L. E. A. Choh
NIG-044679,,Magaji Rufai islam school shagari
NIG-044680,,Govt Junior/Senior Sec School Gyel
NIG-044681,,"Jesus Bride Nursery/Ptim
 Sch."
NIG-044682,,L.E.A PRIMARY SCHOOL TANCHOL GYEL
NIG-044683,,"Government Senior Secondary School, Yakoko"
NIG-044684,,St. John of God Secondary School
NIG-044685,,Ekan Primary School. Zawan
NIG-044686,,Best Impact Nursery & Primary School
NIG-044687,,Queen of Apostle
NIG-044688,,L. E. A. Dan Gyel Primary School
NIG-044689,,LGEA PRI. SCH. ANDYAR
NIG-044690,,Obasanjo Model School
NIG-044691,,Springfield montessori school
NIG-044692,,L. E. A. PRIMARY SCHOOL CHALLANG
NIG-044693,,LEA Prim. Sch. Fwil
NIG-044694,,Project staff school
NIG-044695,,Govrnt vocational traning center for the blind zawan
NIG-044696,,MODEL PRY   SCHOOL
NIG-044697,,IPPC STAFF SECONDARY SCHOOL
NIG-044698,,L.E.A LAWCOST
NIG-044699,,Eyemote Comprehensive high school iyin
NIG-044700,,L.E.A. DAWURUNG
NIG-044701,,Local Education Authority Pry. School
NIG-044702,,LEA Prim. Sch. Farin Lamba
NIG-044703,,L.E.A Kufang
NIG-044704,,R.C.M
NIG-044705,,Tokunbo hope N/P sch.
NIG-044706,,LEA KWATA_ZAWAN
NIG-044707,,St. Andrew‘s Prim. Sch. K/Vom
NIG-044708,,"St. John‘s Roman Catholic Mission,Turu"
NIG-044709,,Kuzawa Model Primary Sch
NIG-044710,,LEA Sch. Lo-Nyeng
NIG-044711,,BOM SALVATION
NIG-044712,,LEA PRI SCH DOKAN KARJI
NIG-044713,,Nurul hayatu islamiyya 
NIG-044714,,LEA primary school
NIG-044715,,LEA Primary school Latyi-Du
NIG-044716,,Obasanjo modern nur & pri sch
NIG-044717,,Lgea ankwa
NIG-044718,,All saints Protestant Church Academy Primary school 
NIG-044719,,GDJSS Girgiri Nguru
NIG-044720,,LEA Primary school Dakan
NIG-044721,,L. G. E. A Anguwara Kanawa
NIG-044722,,Govt. Junior Secondary Sch. Yashikira
NIG-044723,,Emmaus Bible Center Missions
NIG-044724,,Restoration Nursery & Primary School
NIG-044725,,Lea pri sch twanshik
NIG-044726,,GJSS kanadap
NIG-044727,,L.E.A Badang
NIG-044728,,Garge primary scool
NIG-044729,,LEA CHUHU K/VOM
NIG-044730,,UNION PRIMARY SCHOOL AMA-ORBA
NIG-044731,,GJSS Vwang
NIG-044732,,L. E. A. Guradabioam gyel
NIG-044733,,WIWA INTâL MODEL SCHOOL BORI
NIG-044734,,ECWA PRIVATE SCH.
NIG-044735,,L.E.A.SOBON GIDAN KANAR
NIG-044736,,LEA FOM CHAHA VWANG
NIG-044737,,LEA Latya
NIG-044738,,L.E.A Twanchik
NIG-044739,,Gadama Islamiya primary school
NIG-044740,,St Thomas Primary School Rakok
NIG-044741,,Salvation private sch
NIG-044742,,G.S.S SOT VWANG
NIG-044743,,Lutheran school
NIG-044744,,St Joseph‘s Primary School.   
NIG-044745,,Junior Secondary School Kubo
NIG-044746,,EKAN Prim. Vwang
NIG-044747,,"Christ thr redeemer,s college"
NIG-044748,,Garin buzu primary sch
NIG-044749,,Nurul Hayatudden
NIG-044750,,"Jire Nusery and Primary School, Lau"
NIG-044751,,Faith Tebernacle Comprehensive Secondary School
NIG-044752,,Junuko private school
NIG-044753,,Christ solid rock mission international
NIG-044754,,Kb Lgea Prim. School
NIG-044755,,"Islahudeen Middle School, (formerly Islahudeen Grammar Sch.,) Okeoniti, Osogbo."
NIG-044756,,LEA Primary School Padan Gbagyi
NIG-044757,,Lgea pry sch owowolo ll
NIG-044758,,LEA KATONG
NIG-044759,,Ansarul Islam Junior Sec School
NIG-044760,,St. GEORGES PRIMARY SCHOOL R/F
NIG-044761,,LEA Rorian
NIG-044762,,"G.J.S.S KUFANG
"
NIG-044763,,Jagaja primary school
NIG-044764,,L.E.A. RAHOL KAK
NIG-044765,,"Believer,s high school"
NIG-044766,,LEA Kanadap Kuru
NIG-044767,,Lgea Obakume 1
NIG-044768,,Break through acadmy nur/pry sch tegina
NIG-044769,,Kareji Primary School Kombo Shani
NIG-044770,,GOVERNMENT NOMADIC PRIMARY SCHOOL
NIG-044771,,LEA Primary school Gwi Lagwon
NIG-044772,,KOSO PRIMARY SCHOOL
NIG-044773,,THE WORD ASSEMBLY PRE BASIC AND BASICS SCHOOL
NIG-044774,,LEA Dankaran
NIG-044775,,G.S.S.S/G.J.S.S KWATA
NIG-044776,,RCM Primary School Dakan
NIG-044777,,Destiny academy longwa lll
NIG-044778,,LEA Lo-Ngest Vwang
NIG-044779,,Comprehensive Secondary School Ozara
NIG-044780,,LEA DAHWOLLUAL ‘A‘ TURU
NIG-044781,,Ibukun Oluwa Nursery and Primary School
NIG-044782,,LEA CHINDOM
NIG-044783,,Gods will comprehensive college
NIG-044784,,Gotal pri. School
NIG-044785,,Offot Central School
NIG-044786,,L.E.A PRI SCH Dahwol Bob
NIG-044787,,Garin Galzdima Primary School
NIG-044788,,Debof  kiddies nursry/pry  shool
NIG-044789,,MAI FARIN KAI PS
NIG-044790,,Manje.Y private school rahwol kanang
NIG-044791,,Community Comprehensive secondary School
NIG-044792,,Nawairudeen Islamic Arabic School
NIG-044793,,Gamji  Pry Sch
NIG-044794,,SABUWAR SANTA  ISLAMIYYA SCHOOL
NIG-044795,,Fanube LEA primary school
NIG-044796,,Tikobi Primary School
NIG-044797,,Police child school
NIG-044798,,"Gagdi Primary School B
"
NIG-044799,,Omuma community school
NIG-044800,,Primary School Sodingo
NIG-044801,,Glory Ideal College Omuooke -Ekiti.
NIG-044802,,Girl child educ center
NIG-044803,,Anerobi International college
NIG-044804,,Gss Rotnoro
NIG-044805,,EBOMI International Nursery/Primary School
NIG-044806,,"UBE Secondary School,Obusa"
NIG-044807,,Normadic primary school wuro Nafedu
NIG-044808,,St lukes primary school
NIG-044809,,Unity primary school 
NIG-044810,,LEA kunga
NIG-044811,,"Government Senior Secondary School, Township."
NIG-044812,,Ecwa comprehensive schooli
NIG-044813,,LEA Shidiel
NIG-044814,,"Community Comp. Sec School, Edem Idim"
NIG-044815,,LEA Dong
NIG-044816,,Bright Morning Star Academy
NIG-044817,,Victory Private School
NIG-044818,,Whol LGEA primary school
NIG-044819,,City of David international school
NIG-044820,,Government Junior Secondary School
NIG-044821,,Namoda Secondary School
NIG-044822,,"Benita International Nursery and Primary School,Akwukwu-Igbo."
NIG-044823,,METHODIST PRIMARY SCHOOL ISSIET EKIM
NIG-044824,,RCM PRIMARY SCHOOL
NIG-044825,,Government Secondary School Township
NIG-044826,,Alpha College
NIG-044827,,Tungar makera primary school
NIG-044828,,Al Burhan Arabic and Islamic Academy
NIG-044829,,Mafeng private 
NIG-044830,,"Odinade Community Secondary School, Emakalakala"
NIG-044831,,Rehoboth Nursery/Primary
NIG-044832,,LEA Sabon Layi
NIG-044833,,LEA Yelwa Zangam
NIG-044834,,u b e primary school
NIG-044835,,GJSS Lamingo
NIG-044836,,IMAM MALIK ISLAMIYA PRIMARY SCHOOL
NIG-044837,,ST. Lukes Cathedral( Anglican) Private School
NIG-044838,,Premier High School
NIG-044839,,Nato Comprehensive High School
NIG-044840,,Victory Academy COCIN
NIG-044841,,Dan Amu islamiya
NIG-044842,,Mohamad abdullahi menorial academy
NIG-044843,,LEA Primary Sch. Pangfi
NIG-044844,,Cadgiff model comprehensive school
NIG-044845,,United Baptist Model School
NIG-044846,,Zawan Comprehensive College
NIG-044847,,BRAINY INTERNATIONAL NURSERY PRIMARY SECONDARY SCHOOL
NIG-044848,,St Pauls Primary Sch Jenta
NIG-044849,,LEA Rusau
NIG-044850,,LEA primary sch. Ukadun
NIG-044851,,Ibeto Kere Primary school
NIG-044852,,LEA primary school tajir
NIG-044853,,Methodist High School
NIG-044854,,Aitch American model college
NIG-044855,,Ahmadiya community secondary school
